MZ	Intensity
1038.87925	13428
1039.50296	13321
1040.12683	13186
1040.75087	13150
1041.37508	13164
1041.99945	13095
1042.62398	13118
1043.24868	13137
1043.87355	13196
1044.49858	13182
1045.12378	13137
1045.74914	13170
1046.37467	13285
1047.00036	13404
1047.62622	13464
1048.25224	13449
1048.87843	13510
1049.50479	13638
1050.13130	13707
1050.75799	13915
1051.38484	14212
1052.01186	14463
1052.63904	14665
1053.26638	14848
1053.89389	14996
1054.52157	15133
1055.14941	15185
1055.77742	15148
1056.40559	15077
1057.03393	15002
1057.66243	14693
1058.29110	14421
1058.91994	14155
1059.54894	13893
1060.17810	13638
1060.80743	13409
1061.43693	13201
1062.06659	13012
1062.69641	13015
1063.32641	13034
1063.95656	13028
1064.58688	13021
1065.21737	13065
1065.84802	13059
1066.47884	13129
1067.10983	13042
1067.74097	13033
1068.37229	13058
1069.00377	13209
1069.63541	13321
1070.26722	13487
1070.89920	13632
1071.53134	13803
1072.16364	13940
1072.79612	14063
1073.42875	14007
1074.06155	13887
1074.69452	13835
1075.32765	13714
1075.96095	13550
1076.59441	13400
1077.22804	13360
1077.86184	13265
1078.49580	13185
1079.12992	13100
1079.76421	13106
1080.39867	13121
1081.03329	13053
1081.66807	13006
1082.30302	12989
1082.93814	12939
1083.57342	12928
1084.20887	13005
1084.84448	13104
1085.48026	13200
1086.11620	13381
1086.75231	13466
1087.38858	13591
1088.02502	13643
1088.66163	13735
1089.29840	13768
1089.93533	13818
1090.57243	13853
1091.20970	13772
1091.84713	13650
1092.48473	13509
1093.12249	13418
1093.76042	13357
1094.39851	13249
1095.03677	13124
1095.67519	13104
1096.31378	13173
1096.95253	13245
1097.59145	13227
1098.23053	13392
1098.86978	13490
1099.50920	13573
1100.14878	13623
1100.78852	13646
1101.42844	13684
1102.06851	13733
1102.70875	13759
1103.34916	13759
1103.98973	13743
1104.63047	13655
1105.27137	13561
1105.91244	13506
1106.55367	13361
1107.19507	13192
1107.83664	13127
1108.47837	13147
1109.12026	13209
1109.76232	13387
1110.40455	13556
1111.04694	13782
1111.68950	14020
1112.33222	14313
1112.97510	14762
1113.61816	15361
1114.26137	15756
1114.90476	15989
1115.54830	16143
1116.19202	16182
1116.83590	16245
1117.47994	16264
1118.12415	16274
1118.76852	16200
1119.41306	16115
1120.05777	16030
1120.70264	15845
1121.34768	15595
1121.99288	15269
1122.63825	14973
1123.28378	14706
1123.92947	14251
1124.57534	13989
1125.22137	13888
1125.86756	13877
1126.51392	13957
1127.16044	14023
1127.80713	14116
1128.45399	14246
1129.10101	14415
1129.74819	14704
1130.39554	14839
1131.04306	15049
1131.69074	15277
1132.33859	15543
1132.98660	15628
1133.63477	15718
1134.28312	15838
1134.93163	15770
1135.58030	15706
1136.22914	15645
1136.87814	15532
1137.52731	15259
1138.17664	14944
1138.82614	14658
1139.47581	14272
1140.12564	13945
1140.77564	13567
1141.42580	13401
1142.07612	13302
1142.72662	13279
1143.37727	13189
1144.02810	13095
1144.67908	13077
1145.33024	13088
1145.98155	13115
1146.63304	13046
1147.28469	12986
1147.93650	12859
1148.58848	12773
1149.24063	12632
1149.89294	12550
1150.54541	12549
1151.19805	12639
1151.85086	12708
1152.50383	12811
1153.15697	12894
1153.81027	13064
1154.46374	13227
1155.11737	13460
1155.77117	13659
1156.42514	13837
1157.07926	14032
1157.73356	14289
1158.38802	14526
1159.04264	14772
1159.69743	15009
1160.35239	15097
1161.00751	15134
1161.66280	15201
1162.31825	15138
1162.97387	15040
1163.62965	14845
1164.28560	14654
1164.94171	14429
1165.59799	14153
1166.25443	13902
1166.91104	13722
1167.56781	13596
1168.22475	13467
1168.88186	13479
1169.53913	13461
1170.19656	13438
1170.85416	13437
1171.51193	13377
1172.16986	13378
1172.82796	13349
1173.48622	13328
1174.14465	13227
1174.80324	13304
1175.46200	13307
1176.12092	13228
1176.78001	13155
1177.43927	13140
1178.09869	13104
1178.75827	13052
1179.41802	13076
1180.07794	13052
1180.73802	13002
1181.39826	12959
1182.05867	12930
1182.71925	12856
1183.37999	12827
1184.04090	12775
1184.70197	12725
1185.36321	12658
1186.02461	12678
1186.68618	12675
1187.34792	12600
1188.00982	12513
1188.67188	12484
1189.33411	12439
1189.99651	12380
1190.65907	12401
1191.32179	12432
1191.98468	12372
1192.64774	12389
1193.31096	12411
1193.97435	12402
1194.63790	12348
1195.30162	12338
1195.96550	12344
1196.62955	12330
1197.29377	12371
1197.95815	12446
1198.62269	12524
1199.28740	12683
1199.95228	12776
1200.61732	12966
1201.28252	13179
1201.94789	13358
1202.61343	13451
1203.27913	13548
1203.94500	13678
1204.61103	13858
1205.27723	13958
1205.94359	13925
1206.61012	13814
1207.27682	13727
1207.94367	13604
1208.61070	13432
1209.27789	13173
1209.94524	12980
1210.61276	12897
1211.28045	12867
1211.94830	12765
1212.61632	12677
1213.28450	12631
1213.95285	12647
1214.62136	12641
1215.29004	12572
1215.95888	12573
1216.62789	12594
1217.29706	12644
1217.96640	12692
1218.63591	12666
1219.30558	12577
1219.97541	12534
1220.64541	12598
1221.31558	12632
1221.98591	12714
1222.65640	12815
1223.32707	12940
1223.99789	12918
1224.66888	12852
1225.34004	12867
1226.01137	12833
1226.68285	12691
1227.35451	12547
1228.02633	12466
1228.69831	12416
1229.37046	12393
1230.04278	12272
1230.71526	12228
1231.38790	12244
1232.06071	12265
1232.73369	12337
1233.40683	12319
1234.08014	12299
1234.75361	12372
1235.42725	12550
1236.10105	12661
1236.77502	12811
1237.44915	13027
1238.12345	13333
1238.79791	13658
1239.47254	14000
1240.14734	14230
1240.82230	14427
1241.49742	14565
1242.17271	14590
1242.84817	14552
1243.52379	14526
1244.19958	14278
1244.87553	13990
1245.55165	13670
1246.22793	13485
1246.90438	13299
1247.58099	13203
1248.25777	13020
1248.93472	12831
1249.61183	12786
1250.28910	12743
1250.96654	12637
1251.64415	12545
1252.32192	12412
1252.99985	12366
1253.67795	12440
1254.35622	12459
1255.03465	12413
1255.71325	12416
1256.39201	12367
1257.07094	12445
1257.75003	12451
1258.42929	12461
1259.10872	12421
1259.78831	12429
1260.46806	12481
1261.14798	12465
1261.82807	12525
1262.50832	12684
1263.18873	12838
1263.86931	12915
1264.55006	13075
1265.23097	13131
1265.91205	13314
1266.59329	13455
1267.27470	13476
1267.95627	13497
1268.63801	13472
1269.31992	13384
1270.00198	13285
1270.68422	13109
1271.36662	12981
1272.04918	12807
1272.73191	12680
1273.41481	12687
1274.09787	12703
1274.78110	12718
1275.46449	12683
1276.14805	12810
1276.83177	12975
1277.51566	13040
1278.19971	13058
1278.88393	13104
1279.56831	13199
1280.25286	13321
1280.93758	13311
1281.62246	13418
1282.30750	13648
1282.99271	13953
1283.67809	14056
1284.36363	14190
1285.04933	14268
1285.73521	14169
1286.42124	14165
1287.10745	14068
1287.79381	13944
1288.48035	13661
1289.16704	13408
1289.85391	13220
1290.54094	13083
1291.22813	12947
1291.91549	12890
1292.60302	12854
1293.29071	12691
1293.97856	12651
1294.66658	12600
1295.35477	12622
1296.04312	12551
1296.73164	12483
1297.42032	12467
1298.10917	12527
1298.79818	12550
1299.48736	12505
1300.17670	12567
1300.86621	12655
1301.55588	12733
1302.24572	12734
1302.93573	12683
1303.62590	12618
1304.31623	12578
1305.00674	12600
1305.69740	12734
1306.38823	12836
1307.07923	12846
1307.77039	12938
1308.46172	13056
1309.15321	13165
1309.84487	13144
1310.53669	13220
1311.22868	13237
1311.92084	13242
1312.61316	13237
1313.30564	13189
1313.99829	13114
1314.69111	12966
1315.38409	12851
1316.07723	12823
1316.77055	12814
1317.46402	12716
1318.15766	12630
1318.85147	12563
1319.54544	12544
1320.23958	12613
1320.93389	12633
1321.62835	12641
1322.32299	12630
1323.01779	12651
1323.71275	12778
1324.40788	12778
1325.10318	12836
1325.79864	12997
1326.49426	13074
1327.19005	13130
1327.88601	13247
1328.58213	13341
1329.27842	13381
1329.97487	13427
1330.67149	13276
1331.36827	13223
1332.06522	13064
1332.76234	13001
1333.45962	12885
1334.15706	12850
1334.85467	12821
1335.55245	12790
1336.25039	12776
1336.94849	12682
1337.64676	12630
1338.34520	12666
1339.04380	12719
1339.74257	12786
1340.44150	12922
1341.14060	13228
1341.83986	13489
1342.53929	13694
1343.23888	14011
1343.93864	14462
1344.63857	14837
1345.33866	15158
1346.03891	15416
1346.73933	15520
1347.43992	15596
1348.14067	15542
1348.84159	15443
1349.54267	15243
1350.24392	14962
1350.94533	14609
1351.64691	14328
1352.34865	14107
1353.05056	13783
1353.75263	13552
1354.45487	13322
1355.15727	13205
1355.85984	13161
1356.56258	13290
1357.26548	13345
1357.96854	13426
1358.67178	13494
1359.37517	13609
1360.07873	13789
1360.78246	13873
1361.48635	13981
1362.19041	14092
1362.89463	14234
1363.59902	14312
1364.30358	14341
1365.00829	14356
1365.71318	14369
1366.41823	14264
1367.12344	14157
1367.82882	14085
1368.53437	14057
1369.24008	13909
1369.94596	13738
1370.65200	13645
1371.35820	13646
1372.06458	13717
1372.77111	13669
1373.47782	13659
1374.18468	13613
1374.89172	13591
1375.59892	13582
1376.30628	13495
1377.01381	13385
1377.72151	13288
1378.42937	13199
1379.13739	13098
1379.84558	13112
1380.55394	13187
1381.26246	13321
1381.97115	13356
1382.68000	13497
1383.38902	13769
1384.09820	13986
1384.80755	14295
1385.51706	14777
1386.22674	15332
1386.93658	15700
1387.64659	15885
1388.35677	16090
1389.06711	16216
1389.77761	16322
1390.48828	16258
1391.19912	16225
1391.91012	16170
1392.62129	16104
1393.33262	16044
1394.04412	15926
1394.75578	15805
1395.46761	15670
1396.17960	15483
1396.89176	15165
1397.60408	14869
1398.31657	14604
1399.02923	14280
1399.74205	14215
1400.45503	14159
1401.16818	14120
1401.88150	13923
1402.59498	13847
1403.30862	13786
1404.02244	13682
1404.73641	13631
1405.45056	13495
1406.16486	13330
1406.87934	13163
1407.59398	13117
1408.30878	13032
1409.02375	12941
1409.73888	12871
1410.45418	12882
1411.16965	12891
1411.88528	12865
1412.60107	12867
1413.31704	12871
1414.03316	12926
1414.74945	12902
1415.46591	12914
1416.18253	12895
1416.89932	12993
1417.61627	12953
1418.33339	12916
1419.05068	12835
1419.76813	12800
1420.48574	12740
1421.20352	12732
1421.92146	12640
1422.63957	12557
1423.35785	12645
1424.07629	12732
1424.79490	12736
1425.51367	12778
1426.23261	12818
1426.95171	12909
1427.67098	12999
1428.39041	13136
1429.11001	13450
1429.82977	13761
1430.54970	14137
1431.26979	14491
1431.99005	14719
1432.71048	14938
1433.43107	15123
1434.15182	15278
1434.87275	15207
1435.59383	15101
1436.31508	15052
1437.03650	14914
1437.75808	14694
1438.47983	14418
1439.20174	14049
1439.92382	13622
1440.64606	13406
1441.36847	13103
1442.09105	12877
1442.81379	12698
1443.53669	12615
1444.25976	12619
1444.98300	12553
1445.70640	12442
1446.42996	12452
1447.15370	12405
1447.87759	12373
1448.60165	12420
1449.32588	12478
1450.05027	12508
1450.77483	12521
1451.49956	12431
1452.22444	12417
1452.94950	12461
1453.67472	12445
1454.40010	12376
1455.12565	12332
1455.85137	12345
1456.57725	12369
1457.30329	12269
1458.02951	12164
1458.75588	12067
1459.48242	12079
1460.20913	12093
1460.93600	12189
1461.66304	12165
1462.39025	12165
1463.11761	12172
1463.84515	12136
1464.57285	12088
1465.30071	12228
1466.02874	12299
1466.75694	12324
1467.48530	12373
1468.21382	12475
1468.94252	12582
1469.67137	12674
1470.40039	12755
1471.12958	12740
1471.85893	12742
1472.58845	12716
1473.31813	12807
1474.04798	12852
1474.77800	12847
1475.50818	12862
1476.23852	12950
1476.96903	12984
1477.69971	13021
1478.43055	13022
1479.16155	12973
1479.89272	12948
1480.62406	12772
1481.35556	12646
1482.08723	12491
1482.81906	12382
1483.55106	12213
1484.28322	12121
1485.01555	12047
1485.74804	11992
1486.48070	12000
1487.21353	12021
1487.94652	12026
1488.67967	12027
1489.41299	12098
1490.14648	12247
1490.88013	12339
1491.61395	12540
1492.34793	12754
1493.08207	12913
1493.81639	13131
1494.55086	13291
1495.28551	13497
1496.02032	13602
1496.75529	13651
1497.49043	13668
1498.22573	13608
1498.96120	13468
1499.69684	13217
1500.43264	12983
1501.16860	12699
1501.90473	12508
1502.64103	12334
1503.37749	12175
1504.11412	12104
1504.85091	12129
1505.58787	12162
1506.32499	12156
1507.06228	12105
1507.79973	12190
1508.53735	12299
1509.27514	12287
1510.01309	12253
1510.75120	12356
1511.48948	12536
1512.22793	12643
1512.96654	12686
1513.70531	12694
1514.44425	12710
1515.18336	12810
1515.92263	12799
1516.66207	12763
1517.40167	12654
1518.14144	12552
1518.88138	12448
1519.62147	12470
1520.36174	12404
1521.10217	12354
1521.84276	12334
1522.58352	12284
1523.32445	12201
1524.06554	12161
1524.80679	12202
1525.54822	12245
1526.28980	12167
1527.03155	12067
1527.77347	12029
1528.51555	12168
1529.25780	12151
1530.00022	12186
1530.74279	12078
1531.48554	12099
1532.22845	12128
1532.97152	12221
1533.71476	12347
1534.45817	12511
1535.20174	12641
1535.94547	12744
1536.68938	12881
1537.43344	13087
1538.17767	13263
1538.92207	13405
1539.66663	13629
1540.41136	13696
1541.15625	13618
1541.90131	13656
1542.64654	13702
1543.39193	13594
1544.13748	13402
1544.88320	13206
1545.62909	12931
1546.37514	12735
1547.12135	12616
1547.86773	12551
1548.61428	12447
1549.36099	12432
1550.10787	12412
1550.85491	12438
1551.60212	12472
1552.34949	12575
1553.09703	12525
1553.84473	12547
1554.59260	12556
1555.34064	12744
1556.08884	12869
1556.83720	12834
1557.58573	12802
1558.33443	12783
1559.08329	12821
1559.83232	12754
1560.58151	12654
1561.33087	12551
1562.08039	12428
1562.83008	12310
1563.57993	12398
1564.32995	12368
1565.08013	12270
1565.83048	12113
1566.58099	12121
1567.33167	12184
1568.08252	12256
1568.83353	12320
1569.58470	12525
1570.33604	12687
1571.08755	12800
1571.83922	12983
1572.59106	13209
1573.34306	13471
1574.09523	13673
1574.84756	13842
1575.60006	14043
1576.35272	14072
1577.10555	13917
1577.85855	13810
1578.61171	13765
1579.36503	13641
1580.11852	13414
1580.87218	13247
1581.62600	13232
1582.37998	13157
1583.13414	13086
1583.88845	13076
1584.64294	13004
1585.39758	12905
1586.15240	12803
1586.90737	12805
1587.66252	12762
1588.41783	12691
1589.17330	12499
1589.92894	12436
1590.68474	12424
1591.44071	12546
1592.19685	12554
1592.95315	12583
1593.70962	12627
1594.46625	12725
1595.22304	12736
1595.98001	12857
1596.73713	12968
1597.49443	12989
1598.25188	13124
1599.00951	13152
1599.76730	13154
1600.52525	13256
1601.28337	13382
1602.04165	13436
1602.80010	13369
1603.55872	13275
1604.31750	13139
1605.07645	12907
1605.83556	12746
1606.59483	12691
1607.35428	12582
1608.11388	12499
1608.87366	12501
1609.63359	12554
1610.39370	12597
1611.15397	12713
1611.91440	12843
1612.67500	12996
1613.43576	13204
1614.19669	13548
1614.95779	13852
1615.71905	14215
1616.48048	14517
1617.24207	14902
1618.00382	15228
1618.76574	15465
1619.52783	15628
1620.29008	15644
1621.05250	15603
1621.81509	15462
1622.57783	15294
1623.34075	15109
1624.10383	14926
1624.86707	14560
1625.63048	14134
1626.39406	13758
1627.15780	13451
1627.92170	13281
1628.68577	13147
1629.45001	12928
1630.21441	12841
1630.97898	12828
1631.74371	12755
1632.50861	12616
1633.27367	12503
1634.03890	12475
1634.80429	12418
1635.56985	12385
1636.33558	12350
1637.10147	12368
1637.86752	12388
1638.63374	12426
1639.40013	12479
1640.16668	12585
1640.93339	12724
1641.70028	12915
1642.46732	13022
1643.23454	13047
1644.00191	13087
1644.76946	13093
1645.53716	13199
1646.30504	13143
1647.07308	12981
1647.84128	12861
1648.60965	12747
1649.37819	12579
1650.14689	12437
1650.91575	12282
1651.68478	12233
1652.45398	12267
1653.22334	12326
1653.99287	12338
1654.76256	12474
1655.53242	12689
1656.30244	12929
1657.07263	13203
1657.84298	13464
1658.61350	13602
1659.38418	13827
1660.15503	14255
1660.92605	14559
1661.69723	14776
1662.46857	14871
1663.24008	14965
1664.01176	15009
1664.78360	14933
1665.55561	14738
1666.32778	14586
1667.10012	14331
1667.87262	13952
1668.64529	13509
1669.41812	13190
1670.19112	12894
1670.96429	12703
1671.73761	12394
1672.51111	12175
1673.28477	12114
1674.05859	12083
1674.83259	12042
1675.60674	11968
1676.38106	11986
1677.15555	11884
1677.93020	11882
1678.70502	11884
1679.48000	11901
1680.25515	11941
1681.03046	11879
1681.80594	11850
1682.58159	11842
1683.35739	11880
1684.13337	11800
1684.90951	11921
1685.68581	11871
1686.46228	11889
1687.23892	11783
1688.01572	11859
1688.79269	11966
1689.56982	12033
1690.34712	11928
1691.12458	11806
1691.90221	11824
1692.68000	11798
1693.45796	11779
1694.23608	11695
1695.01437	11780
1695.79283	11752
1696.57145	11758
1697.35023	11822
1698.12918	11886
1698.90830	12011
1699.68758	12080
1700.46703	12245
1701.24664	12244
1702.02641	12255
1702.80636	12298
1703.58646	12565
1704.36674	12683
1705.14718	12699
1705.92778	12776
1706.70855	12878
1707.48948	12956
1708.27058	12844
1709.05185	12776
1709.83328	12732
1710.61487	12606
1711.39663	12404
1712.17856	12204
1712.96065	12029
1713.74291	11980
1714.52533	11949
1715.30792	11892
1716.09067	12008
1716.87359	12042
1717.65667	11936
1718.43992	12007
1719.22334	12035
1720.00692	12093
1720.79066	12144
1721.57457	12181
1722.35865	12212
1723.14289	12292
1723.92730	12393
1724.71187	12412
1725.49660	12472
1726.28151	12502
1727.06657	12433
1727.85181	12276
1728.63720	12162
1729.42277	12066
1730.20850	11916
1730.99439	11844
1731.78045	11787
1732.56668	11660
1733.35307	11564
1734.13962	11590
1734.92634	11592
1735.71323	11490
1736.50028	11479
1737.28750	11513
1738.07488	11539
1738.86243	11451
1739.65014	11432
1740.43802	11524
1741.22606	11547
1742.01427	11528
1742.80264	11538
1743.59118	11597
1744.37989	11577
1745.16876	11636
1745.95779	11789
1746.74699	11905
1747.53636	11999
1748.32589	12052
1749.11559	12203
1749.90545	12284
1750.69548	12358
1751.48567	12315
1752.27603	12241
1753.06655	12218
1753.85724	12138
1754.64809	11946
1755.43911	11892
1756.23030	11889
1757.02165	11773
1757.81316	11643
1758.60484	11579
1759.39669	11560
1760.18870	11588
1760.98088	11561
1761.77322	11649
1762.56573	11768
1763.35840	11907
1764.15124	12038
1764.94424	12261
1765.73741	12403
1766.53074	12622
1767.32424	12737
1768.11791	12879
1768.91173	12902
1769.70573	12969
1770.49989	12983
1771.29422	12997
1772.08871	12806
1772.88336	12587
1773.67819	12440
1774.47317	12267
1775.26833	12106
1776.06364	11975
1776.85913	11891
1777.65477	11895
1778.45059	11861
1779.24657	11784
1780.04271	11806
1780.83902	11909
1781.63550	12035
1782.43214	12147
1783.22894	12256
1784.02591	12299
1784.82305	12337
1785.62035	12404
1786.41782	12397
1787.21545	12369
1788.01325	12205
1788.81121	12146
1789.60934	12033
1790.40763	12007
1791.20609	11970
1792.00472	11966
1792.80351	11918
1793.60246	11952
1794.40158	11859
1795.20087	11831
1796.00032	11935
1796.79993	12016
1797.59972	12007
1798.39966	11975
1799.19978	12025
1800.00005	12043
1800.80050	12100
1801.60110	12263
1802.40188	12388
1803.20282	12467
1804.00392	12591
1804.80519	12597
1805.60662	12602
1806.40823	12607
1807.20999	12690
1808.01192	12777
1808.81402	12772
1809.61628	12853
1810.41871	13042
1811.22130	13116
1812.02406	13271
1812.82698	13362
1813.63007	13354
1814.43332	13193
1815.23674	13043
1816.04032	12962
1816.84407	12887
1817.64799	12691
1818.45207	12543
1819.25631	12401
1820.06072	12393
1820.86530	12282
1821.67004	12202
1822.47495	12204
1823.28002	12252
1824.08526	12301
1824.89066	12407
1825.69623	12481
1826.50196	12570
1827.30786	12689
1828.11392	12813
1828.92015	12911
1829.72655	12951
1830.53311	12919
1831.33983	12890
1832.14672	12779
1832.95378	12732
1833.76100	12606
1834.56839	12485
1835.37594	12276
1836.18366	12100
1836.99154	11985
1837.79959	11887
1838.60780	11883
1839.41618	11915
1840.22472	11916
1841.03343	12028
1841.84231	12140
1842.65135	12310
1843.46055	12393
1844.26992	12633
1845.07946	12815
1845.88916	12976
1846.69902	13150
1847.50906	13326
1848.31925	13411
1849.12962	13360
1849.94014	13403
1850.75084	13372
1851.56170	13252
1852.37272	12966
1853.18391	12821
1853.99526	12632
1854.80678	12416
1855.61847	12199
1856.43032	12004
1857.24233	11884
1858.05452	11797
1858.86686	11680
1859.67937	11571
1860.49205	11480
1861.30489	11452
1862.11790	11447
1862.93107	11466
1863.74441	11372
1864.55792	11391
1865.37158	11371
1866.18542	11462
1866.99942	11564
1867.81358	11698
1868.62791	11734
1869.44241	11809
1870.25707	11902
1871.07190	11984
1871.88689	12057
1872.70205	12141
1873.51737	12141
1874.33285	12176
1875.14851	12095
1875.96433	12027
1876.78031	11911
1877.59646	11906
1878.41277	11661
1879.22925	11538
1880.04590	11497
1880.86271	11546
1881.67968	11553
1882.49682	11570
1883.31413	11599
1884.13160	11705
1884.94924	11800
1885.76704	11847
1886.58501	11875
1887.40314	12076
1888.22144	12198
1889.03990	12320
1889.85853	12336
1890.67733	12423
1891.49628	12356
1892.31541	12307
1893.13470	12280
1893.95415	12249
1894.77378	12239
1895.59356	12079
1896.41351	11906
1897.23363	11761
1898.05391	11576
1898.87436	11446
1899.69497	11337
1900.51575	11248
1901.33669	11230
1902.15780	11149
1902.97908	11141
1903.80052	11122
1904.62212	11070
1905.44389	11040
1906.26583	11092
1907.08793	11131
1907.91019	11237
1908.73262	11280
1909.55522	11326
1910.37798	11411
1911.20091	11334
1912.02400	11416
1912.84726	11496
1913.67068	11594
1914.49427	11575
1915.31803	11633
1916.14194	11667
1916.96603	11725
1917.79028	11745
1918.61469	11710
1919.43927	11696
1920.26402	11577
1921.08893	11479
1921.91401	11424
1922.73925	11399
1923.56466	11373
1924.39023	11404
1925.21597	11544
1926.04187	11604
1926.86794	11710
1927.69417	11830
1928.52057	12046
1929.34714	12055
1930.17387	12157
1931.00076	12149
1931.82782	12205
1932.65505	12273
1933.48244	12384
1934.31000	12370
1935.13772	12446
1935.96560	12433
1936.79366	12378
1937.62187	12296
1938.45026	12051
1939.27881	11828
1940.10752	11647
1940.93640	11499
1941.76544	11456
1942.59465	11341
1943.42403	11223
1944.25357	11232
1945.08327	11274
1945.91314	11244
1946.74318	11231
1947.57338	11237
1948.40375	11211
1949.23428	11284
1950.06498	11281
1950.89584	11258
1951.72687	11281
1952.55806	11351
1953.38942	11378
1954.22095	11367
1955.05264	11348
1955.88449	11236
1956.71651	11196
1957.54870	11132
1958.38105	11177
1959.21356	11141
1960.04625	11129
1960.87909	11131
1961.71211	11090
1962.54528	10953
1963.37863	10907
1964.21213	10960
1965.04581	10974
1965.87965	10967
1966.71365	10885
1967.54782	10816
1968.38215	10776
1969.21665	10826
1970.05132	10814
1970.88615	10877
1971.72115	10877
1972.55631	10962
1973.39164	11086
1974.22713	11297
1975.06278	11513
1975.89861	11661
1976.73460	11779
1977.57075	11998
1978.40707	12230
1979.24355	12330
1980.08020	12439
1980.91702	12484
1981.75400	12451
1982.59114	12227
1983.42845	12054
1984.26593	11885
1985.10357	11701
1985.94138	11523
1986.77935	11339
1987.61748	11158
1988.45579	11136
1989.29426	11102
1990.13289	11211
1990.97169	11257
1991.81065	11338
1992.64978	11472
1993.48908	11589
1994.32854	11726
1995.16816	11814
1996.00795	11849
1996.84791	11881
1997.68803	11869
1998.52831	11939
1999.36877	11783
2000.20938	11705
2001.05017	11537
2001.89111	11560
2002.73223	11485
2003.57351	11472
2004.41495	11517
2005.25656	11653
2006.09833	11849
2006.94027	11892
2007.78238	12029
2008.62465	11923
2009.46708	11993
2010.30969	11817
2011.15245	11684
2011.99538	11422
2012.83848	11434
2013.68174	11348
2014.52517	11304
2015.36876	11302
2016.21252	11286
2017.05645	11333
2017.90054	11516
2018.74479	11601
2019.58921	11644
2020.43379	11823
2021.27854	12014
2022.12346	12032
2022.96854	11993
2023.81379	12107
2024.65920	12026
2025.50478	11944
2026.35052	11841
2027.19643	11799
2028.04250	11718
2028.88874	11671
2029.73514	11566
2030.58171	11597
2031.42844	11558
2032.27534	11631
2033.12241	11754
2033.96964	11827
2034.81703	11958
2035.66460	12071
2036.51232	12281
2037.36021	12479
2038.20827	12710
2039.05649	12850
2039.90488	12946
2040.75343	13044
2041.60215	13091
2042.45103	13027
2043.30008	12851
2044.14930	12764
2044.99868	12608
2045.84822	12323
2046.69793	12087
2047.54781	11964
2048.39785	11836
2049.24805	11769
2050.09843	11727
2050.94896	11754
2051.79967	11691
2052.65053	11751
2053.50157	11839
2054.35276	12023
2055.20413	12039
2056.05566	12162
2056.90735	12230
2057.75921	12293
2058.61123	12229
2059.46342	12171
2060.31578	12016
2061.16830	11805
2062.02099	11697
2062.87384	11528
2063.72685	11410
2064.58004	11240
2065.43338	11140
2066.28690	11024
2067.14057	11003
2067.99442	10976
2068.84843	10941
2069.70260	10835
2070.55694	10846
2071.41144	10928
2072.26611	11027
2073.12095	11158
2073.97595	11231
2074.83112	11259
2075.68645	11243
2076.54194	11233
2077.39761	11198
2078.25343	11183
2079.10942	11174
2079.96558	11138
2080.82191	11086
2081.67839	11059
2082.53505	11069
2083.39187	11072
2084.24885	11064
2085.10600	11031
2085.96332	10879
2086.82080	10746
2087.67844	10657
2088.53625	10651
2089.39423	10619
2090.25237	10617
2091.11068	10609
2091.96915	10643
2092.82779	10635
2093.68659	10638
2094.54556	10731
2095.40470	10803
2096.26399	10835
2097.12346	10803
2097.98309	10942
2098.84288	11034
2099.70284	11178
2100.56297	11247
2101.42326	11258
2102.28372	11299
2103.14434	11294
2104.00513	11249
2104.86608	11161
2105.72720	11052
2106.58848	10959
2107.44993	10849
2108.31154	10760
2109.17332	10679
2110.03526	10695
2110.89737	10692
2111.75965	10688
2112.62209	10792
2113.48469	10915
2114.34747	11055
2115.21040	11115
2116.07350	11115
2116.93677	11167
2117.80020	11251
2118.66380	11234
2119.52756	11236
2120.39149	11148
2121.25559	11135
2122.11984	11058
2122.98427	10904
2123.84886	10801
2124.71361	10776
2125.57853	10750
2126.44362	10768
2127.30887	10661
2128.17429	10518
2129.03987	10420
2129.90561	10431
2130.77153	10373
2131.63760	10408
2132.50385	10336
2133.37025	10390
2134.23683	10467
2135.10357	10634
2135.97047	10722
2136.83754	10829
2137.70477	10921
2138.57217	10988
2139.43974	11054
2140.30747	11068
2141.17537	11092
2142.04343	11125
2142.91165	11120
2143.78005	11123
2144.64860	11071
2145.51733	11113
2146.38621	11025
2147.25527	11005
2148.12449	10890
2148.99387	10840
2149.86342	10770
2150.73313	10800
2151.60301	10744
2152.47306	10688
2153.34327	10693
2154.21365	10777
2155.08419	10819
2155.95489	10789
2156.82577	10823
2157.69680	10885
2158.56801	10922
2159.43937	10905
2160.31091	10828
2161.18261	10803
2162.05447	10898
2162.92650	10884
2163.79869	10826
2164.67105	10712
2165.54358	10657
2166.41627	10594
2167.28913	10504
2168.16215	10345
2169.03533	10294
2169.90868	10310
2170.78220	10324
2171.65588	10226
2172.52973	10192
2173.40375	10183
2174.27792	10083
2175.15227	10090
2176.02678	10176
2176.90145	10208
2177.77629	10238
2178.65130	10250
2179.52647	10244
2180.40180	10269
2181.27730	10245
2182.15297	10245
2183.02880	10306
2183.90480	10321
2184.78096	10294
2185.65729	10175
2186.53378	10226
2187.41044	10158
2188.28726	10189
2189.16425	10198
2190.04141	10249
2190.91873	10273
2191.79621	10220
2192.67386	10129
2193.55168	10085
2194.42966	10119
2195.30780	10192
2196.18612	10150
2197.06459	10150
2197.94324	10100
2198.82204	10138
2199.70102	10235
2200.58015	10333
2201.45946	10475
2202.33893	10618
2203.21856	10744
2204.09836	10896
2204.97833	11111
2205.85846	11314
2206.73875	11347
